<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.25	09:30:00	2167.18	2167.40	2164.36	2165.97	1346	0	5
2024.03.25	09:45:00	2165.97	2166.88	2164.93	2165.52	1208	0	5
2024.03.25	10:00:00	2165.52	2166.91	2163.62	2166.79	1001	0	5
2024.03.25	10:15:00	2166.79	2167.40	2165.72	2166.81	967	0	5
2024.03.25	10:30:00	2166.80	2168.79	2164.90	2167.48	1534	0	5
2024.03.25	10:45:00	2167.48	2168.52	2165.26	2165.88	1445	0	5
2024.03.25	11:00:00	2165.92	2169.04	2165.03	2167.84	1890	0	5
2024.03.25	11:15:00	2167.84	2168.04	2166.10	2166.31	1411	0	5
2024.03.25	11:30:00	2166.31	2166.98	2163.99	2164.12	1301	0	2
2024.03.25	11:45:00	2164.21	2165.97	2163.87	2165.75	1442	0	5
2024.03.25	12:00:00	2165.75	2166.14	2164.66	2164.75	1249	0	5
2024.03.25	12:15:00	2164.75	2166.07	2164.42	2165.76	1060	0	5
2024.03.25	12:30:00	2165.77	2168.62	2164.49	2168.62	1166	0	5
2024.03.25	12:45:00	2168.84	2168.85	2167.40	2168.46	1392	0	5
2024.03.25	13:00:00	2168.49	2170.10	2168.00	2169.96	1197	0	5
2024.03.25	13:15:00	2169.94	2171.17	2169.19	2169.27	1201	0	5
2024.03.25	13:30:00	2169.27	2169.69	2167.63	2168.61	1307	0	5
2024.03.25	13:45:00	2168.62	2169.36	2167.78	2168.47	1209	0	5
2024.03.25	14:00:00	2168.46	2171.19	2167.96	2171.16	1073	0	5
2024.03.25	14:15:00	2171.19	2171.90	2170.75	2171.48	1110	0	5
2024.03.25	14:30:00	2171.48	2171.64	2169.48	2170.69	1268	0	4
2024.03.25	14:45:00	2170.68	2171.23	2169.33	2170.55	1226	0	5
2024.03.25	15:00:00	2170.54	2174.37	2170.37	2173.96	1944	0	5
2024.03.25	15:15:00	2173.96	2176.09	2172.92	2175.91	2385	0	5
2024.03.25	15:30:00	2175.92	2177.08	2175.10	2176.17	2365	0	5
2024.03.25	15:45:00	2176.20	2176.82	2174.48	2174.55	1880	0	5
2024.03.25	16:00:00	2174.55	2176.09	2173.82	2175.14	2051	0	5
2024.03.25	16:15:00	2175.17	2176.03	2173.02	2173.22	1800	0	5
2024.03.25	16:30:00	2173.21	2181.32	2173.07	2178.52	3129	0	5
2024.03.25	16:45:00	2178.53	2178.88	2175.85	2177.22	2372	0	5
2024.03.25	17:00:00	2177.24	2179.94	2177.13	2179.92	2783	0	5
2024.03.25	17:15:00	2179.92	2180.52	2177.06	2177.42	2476	0	5
2024.03.25	17:30:00	2177.41	2177.42	2175.41	2176.50	2396	0	5
2024.03.25	17:45:00	2176.63	2179.26	2176.48	2177.81	1669	0	5
2024.03.25	18:00:00	2177.88	2177.89	2176.30	2177.12	1642	0	5
2024.03.25	18:15:00	2177.10	2177.48	2175.04	2175.49	1684	0	5
2024.03.25	18:30:00	2175.53	2176.99	2175.29	2176.63	1467	0	4
2024.03.25	18:45:00	2176.63	2177.44	2175.00	2175.47	1707	0	5
2024.03.25	19:00:00	2175.47	2176.70	2175.34	2176.67	1463	0	5
2024.03.25	19:15:00	2176.67	2177.91	2176.28	2177.46	1169	0	5
2024.03.25	19:30:00	2177.46	2177.63	2175.09	2175.66	1192	0	5
2024.03.25	19:45:00	2175.66	2175.95	2175.07	2175.83	1087	0	5
2024.03.25	20:00:00	2175.83	2176.65	2175.33	2175.35	1289	0	5
2024.03.25	20:15:00	2175.35	2175.96	2174.55	2175.69	1454	0	5
2024.03.25	20:30:00	2175.69	2176.67	2174.88	2175.06	995	0	5
2024.03.25	20:45:00	2175.06	2175.34	2174.27	2174.77	1150	0	5
2024.03.25	21:00:00	2174.76	2174.77	2173.11	2173.26	1036	0	5
2024.03.25	21:15:00	2173.26	2174.43	2173.26	2174.20	492	0	5
2024.03.25	21:30:00	2174.20	2174.28	2173.45	2173.85	591	0	5
2024.03.25	21:45:00	2173.85	2174.10	2173.07	2173.27	755	0	5
2024.03.25	22:00:00	2173.28	2173.72	2170.75	2171.64	741	0	5
2024.03.25	22:15:00	2171.64	2172.64	2171.56	2172.53	773	0	5
2024.03.25	22:30:00	2172.52	2173.08	2171.78	2171.87	685	0	5
2024.03.25	22:45:00	2171.87	2172.07	2170.76	2171.00	801	0	5
2024.03.25	23:00:00	2171.00	2171.70	2170.78	2171.64	545	0	5
2024.03.25	23:15:00	2171.64	2171.76	2171.19	2171.46	301	0	5
2024.03.25	23:30:00	2171.46	2172.29	2171.37	2171.78	338	0	5
2024.03.25	23:45:00	2171.80	2171.86	2170.99	2171.73	385	0	5
2024.03.26	01:00:00	2171.62	2172.18	2171.52	2172.10	440	0	5
2024.03.26	01:15:00	2172.10	2172.96	2171.89	2172.62	344	0	5
2024.03.26	01:30:00	2172.62	2173.59	2171.63	2172.89	543	0	4
2024.03.26	01:45:00	2172.88	2173.34	2171.81	2172.05	326	0	5
2024.03.26	02:00:00	2172.05	2173.36	2171.96	2172.55	618	0	0
2024.03.26	02:15:00	2172.57	2173.36	2172.01	2172.21	498	0	5
2024.03.26	02:30:00	2172.21	2172.35	2171.31	2172.19	580	0	2
2024.03.26	02:45:00	2172.19	2173.25	2171.56	2172.96	463	0	5
2024.03.26	03:00:00	2172.96	2173.41	2172.45	2172.82	908	0	5
2024.03.26	03:15:00	2172.82	2173.43	2172.39	2173.42	640	0	5
2024.03.26	03:30:00	2173.42	2174.52	2173.42	2174.24	869	0	4
2024.03.26	03:45:00	2174.24	2174.42	2173.70	2173.93	774	0	5
2024.03.26	04:00:00	2173.94	2174.22	2170.81	2172.28	1868	0	5
2024.03.26	04:15:00	2172.24	2174.40	2170.87	2171.38	1664	0	5
2024.03.26	04:30:00	2171.40	2171.79	2168.69	2169.42	1588	0	5
2024.03.26	04:45:00	2169.43	2169.79	2167.67	2169.46	1827	0	0
2024.03.26	05:00:00	2169.46	2170.41	2169.35	2169.89	1087	0	5
2024.03.26	05:15:00	2169.92	2171.56	2169.72	2171.27	739	0	5
2024.03.26	05:30:00	2171.27	2171.64	2170.31	2170.87	935	0	5
2024.03.26	05:45:00	2170.87	2171.34	2170.24	2170.82	846	0	5
2024.03.26	06:00:00	2170.82	2171.21	2169.67	2169.75	960	0	5
2024.03.26	06:15:00	2169.76	2170.99	2169.75	2170.66	765	0	5
2024.03.26	06:30:00	2170.66	2172.44	2170.30	2170.35	1083	0	3
2024.03.26	06:45:00	2170.35	2171.16	2170.02	2170.36	585	0	5
2024.03.26	07:00:00	2170.37	2170.85	2170.12	2170.65	418	0	5
2024.03.26	07:15:00	2170.66	2172.06	2170.36	2171.50	569	0	5
2024.03.26	07:30:00	2171.50	2171.57	2170.91	2170.94	377	0	5
2024.03.26	07:45:00	2170.96	2172.77	2170.96	2172.36	400	0	5
2024.03.26	08:00:00	2172.36	2172.87	2171.83	2172.59	558	0	5
2024.03.26	08:15:00	2172.59	2172.66	2171.46	2171.90	381	0	5
2024.03.26	08:30:00	2171.90	2173.13	2171.55	2171.59	1251	0	5
2024.03.26	08:45:00	2171.59	2173.43	2171.58	2172.97	1030	0	5
2024.03.26	09:00:00	2172.94	2174.18	2172.53	2173.32	1046	0	5
2024.03.26	09:15:00	2173.31	2173.51	2171.70	2172.10	1150	0	5
2024.03.26	09:30:00	2172.07	2172.95	2171.56	2171.85	1266	0	5
2024.03.26	09:45:00	2171.85	2172.05	2170.57	2171.50	1141	0	5
2024.03.26	10:00:00	2171.50	2171.82	2170.06	2170.23	1084	0	5
2024.03.26	10:15:00	2170.22	2171.68	2169.64	2171.67	1034	0	5
2024.03.26	10:30:00	2171.67	2174.01	2171.62	2173.98	1130	0	5
2024.03.26	10:45:00	2173.89	2174.27	2172.82	2173.05	1061	0	5
2024.03.26	11:00:00	2173.05	2173.64	2171.61	2173.64	1430	0	5
2024.03.26	11:15:00	2173.64	2177.36	2173.58	2177.19	1623	0	5
2024.03.26	11:30:00	2177.19	2179.28	2176.96	2178.21	1879	0	5
2024.03.26	11:45:00	2178.21	2178.62	2176.92	2178.33	1498	0	5
2024.03.26	12:00:00	2178.33	2183.92	2178.32	2183.89	1528	0	5
2024.03.26	12:15:00	2183.89	2185.70	2181.97	2185.15	2039	0	5
2024.03.26	12:30:00	2185.15	2195.15	2185.15	2191.96	2791	0	5
2024.03.26	12:45:00	2192.04	2192.47	2190.24	2190.94	1915	0	5
2024.03.26	13:00:00	2190.94	2193.16	2190.80	2192.20	1695	0	5
2024.03.26	13:15:00	2192.22	2194.68	2191.47	2193.54	1882	0	5
2024.03.26	13:30:00	2193.54	2195.17	2192.77	2193.15	1858	0	5
2024.03.26	13:45:00	2193.15	2200.13	2193.08	2197.76	2338	0	5
2024.03.26	14:00:00	2197.76	2199.15	2196.45	2197.72	1704	0	5
2024.03.26	14:15:00	2197.70	2198.69	2195.06	2195.63	1707	0	5
2024.03.26	14:30:00	2195.61	2197.02	2195.10	2196.89	1264	0	5
2024.03.26	14:45:00	2196.89	2198.01	2195.27	2196.52	1586	0	5
2024.03.26	15:00:00	2196.52	2197.27	2195.64	2196.41	1503	0	5
2024.03.26	15:15:00	2196.42	2197.36	2193.27	2194.00	2219	0	5
2024.03.26	15:30:00	2193.98	2194.49	2189.71	2190.15	2988	0	5
2024.03.26	15:45:00	2190.18	2190.97	2186.66	2187.97	2370	0	5
2024.03.26	16:00:00	2187.96	2192.15	2185.90	2191.79	2598	0	5
2024.03.26	16:15:00	2191.74	2192.93	2188.12	2188.91	2467	0	2
2024.03.26	16:30:00	2188.95	2189.96	2178.45	2180.90	3326	0	1
2024.03.26	16:45:00	2180.84	2184.57	2180.37	2183.14	2781	0	5
2024.03.26	17:00:00	2183.11	2186.43	2181.64	2182.03	2903	0	5
2024.03.26	17:15:00	2182.03	2185.30	2180.79	2182.35	2792	0	5
2024.03.26	17:30:00	2182.35	2183.68	2179.22	2183.39	2843	0	5
2024.03.26	17:45:00	2183.46	2183.55	2179.47	2179.47	2427	0	5
2024.03.26	18:00:00	2179.46	2181.64	2174.71	2177.03	2560	0	5
2024.03.26	18:15:00	2177.02	2178.94	2175.67	2177.98	2364	0	5
2024.03.26	18:30:00	2177.92	2177.97	2171.74	2174.40	2470	0	5
2024.03.26	18:45:00	2174.47	2175.80	2173.67	2174.37	2295	0	5
2024.03.26	19:00:00	2174.37	2176.41	2174.34	2176.31	2101	0	5
2024.03.26	19:15:00	2176.31	2177.06	2175.61	2176.82	1614	0	5
2024.03.26	19:30:00	2176.84	2178.47	2176.39	2176.99	1314	0	5
2024.03.26	19:45:00	2176.99	2177.92	2176.49	2176.82	1413	0	5
2024.03.26	20:00:00	2176.82	2178.27	2176.00	2177.92	1706	0	5
2024.03.26	20:15:00	2177.92	2178.26	2176.82	2176.82	1567	0	5
2024.03.26	20:30:00	2176.82	2179.26	2176.82	2177.41	1311	0	0
2024.03.26	20:45:00	2177.41	2177.79	2176.70	2176.80	1294	0	5
2024.03.26	21:00:00	2176.79	2177.15	2176.08	2176.23	1079	0	0
2024.03.26	21:15:00	2176.23	2177.50	2175.96	2177.14	965	0	5
2024.03.26	21:30:00	2177.14	2178.58	2177.14	2178.58	876	0	5
2024.03.26	21:45:00	2178.58	2178.60	2177.30	2177.66	968	0	5
2024.03.26	22:00:00	2177.66	2178.09	2176.61	2177.31	970	0	5
2024.03.26	22:15:00	2177.31	2177.37	2176.70	2176.75	806	0	5
2024.03.26	22:30:00	2176.76	2178.20	2176.74	2177.75	634	0	5
2024.03.26	22:45:00	2177.75	2178.27	2177.55	2177.95	548	0	5
2024.03.26	23:00:00	2177.96	2178.08	2176.65	2177.16	359	0	5
2024.03.26	23:15:00	2177.16	2177.22	2175.94	2175.95	349	0	5
2024.03.26	23:30:00	2175.96	2176.21	2174.74	2175.53	391	0	5
2024.03.26	23:45:00	2175.54	2178.63	2175.54	2178.63	455	0	5
2024.03.27	01:00:00	2178.58	2178.99	2177.08	2178.57	563	0	1
2024.03.27	01:15:00	2178.50	2179.54	2178.02	2178.34	300	0	5
2024.03.27	01:30:00	2178.34	2179.50	2178.06	2178.66	325	0	5
2024.03.27	01:45:00	2178.65	2179.33	2178.20	2178.44	373	0	5
2024.03.27	02:00:00	2178.45	2178.95	2178.24	2178.60	393	0	5
2024.03.27	02:15:00	2178.60	2178.99	2178.39	2178.60	252	0	5
2024.03.27	02:30:00	2178.60	2179.20	2178.40	2179.16	389	0	5
2024.03.27	02:45:00	2179.16	2179.95	2179.07	2179.52	809	0	3
2024.03.27	03:00:00	2179.52	2180.21	2178.64	2178.73	632	0	5
2024.03.27	03:15:00	2178.73	2178.80	2177.35	2177.76	448	0	5
2024.03.27	03:30:00	2177.76	2178.21	2176.72	2177.20	573	0	5
2024.03.27	03:45:00	2177.20	2178.41	2177.19	2177.48	447	0	5
2024.03.27	04:00:00	2177.44	2180.37	2177.44	2179.18	1119	0	5
2024.03.27	04:15:00	2179.18	2179.99	2178.07	2178.69	993	0	5
2024.03.27	04:30:00	2178.69	2179.31	2173.49	2175.31	1587	0	5
2024.03.27	04:45:00	2175.31	2175.55	2173.68	2175.16	1382	0	5
2024.03.27	05:00:00	2175.16	2177.71	2174.94	2176.63	940	0	5
2024.03.27	05:15:00	2176.63	2177.02	2175.88	2176.90	394	0	5
2024.03.27	05:30:00	2176.90	2177.32	2175.06	2175.40	829	0	5
2024.03.27	05:45:00	2175.40	2176.15	2174.81	2176.06	628	0	5
2024.03.27	06:00:00	2176.06	2180.73	2175.77	2180.33	1129	0	5
2024.03.27	06:15:00	2180.33	2181.76	2178.65	2179.40	1351	0	5
2024.03.27	06:30:00	2179.40	2179.63	2178.07	2178.15	453	0	5
2024.03.27	06:45:00	2178.15	2178.60	2177.78	2177.78	320	0	5
2024.03.27	07:00:00	2177.78	2179.26	2177.37	2179.18	465	0	5
2024.03.27	07:15:00	2179.18	2180.15	2178.91	2179.63	385	0	5
2024.03.27	07:30:00	2179.58	2179.65	2178.18	2178.19	467	0	5
2024.03.27	07:45:00	2178.19	2179.08	2178.12	2178.43	506	0	5
2024.03.27	08:00:00	2178.47	2178.49	2176.50	2176.63	631	0	5
2024.03.27	08:15:00	2176.63	2177.65	2176.20	2177.56	403	0	5
2024.03.27	08:30:00	2177.56	2177.99	2175.78	2176.97	896	0	5
2024.03.27	08:45:00	2176.97	2177.79	2176.32	2177.07	765	0	5
2024.03.27	09:00:00	2177.07	2179.16	2176.58	2178.65	728	0	5
2024.03.27	09:15:00	2178.68	2178.97	2177.75	2178.35	546	0	5
2024.03.27	09:30:00	2178.35	2178.77	2177.39	2178.56	540	0	5
2024.03.27	09:45:00	2178.55	2180.13	2177.55	2177.71	873	0	5
2024.03.27	10:00:00	2177.71	2180.42	2177.02	2179.29	1037	0	5
2024.03.27	10:15:00	2179.28	2180.16	2178.75	2180.08	1243	0	5
2024.03.27	10:30:00	2180.08	2180.11	2178.69	2179.32	962	0	5
2024.03.27	10:45:00	2179.32	2180.82	2179.23	2180.58	917	0	5
2024.03.27	11:00:00	2180.58	2181.61	2180.30	2181.39	1229	0	5
2024.03.27	11:15:00	2181.39	2182.72	2179.35	2179.57	1045	0	5
2024.03.27	11:30:00	2179.57	2179.80	2177.18	2177.23	1158	0	5
2024.03.27	11:45:00	2177.23	2178.51	2176.63	2177.45	1198	0	5
2024.03.27	12:00:00	2177.37	2181.24	2176.61	2181.10	1861	0	4
2024.03.27	12:15:00	2181.10	2181.76	2179.83	2180.01	1559	0	5
2024.03.27	12:30:00	2180.01	2193.97	2179.55	2189.09	1741	0	1
2024.03.27	12:45:00	2189.03	2191.89	2187.23	2189.30	2592	0	5
2024.03.27	13:00:00	2189.30	2191.91	2188.79	2191.68	1772	0	5
2024.03.27	13:15:00	2191.68	2194.39	2190.71	2192.94	1885	0	5
2024.03.27	13:30:00	2192.93	2193.40	2191.02	2191.84	1916	0	5
2024.03.27	13:45:00	2191.84	2194.53	2191.45	2193.83	1504	0	5
2024.03.27	14:00:00	2193.84	2196.12	2193.52	2194.62	1456	0	5
2024.03.27	14:15:00	2194.62	2197.36	2194.61	2195.98	1523	0	3
2024.03.27	14:30:00	2196.02	2197.64	2190.82	2191.03	1697	0	5
2024.03.27	14:45:00	2191.02	2191.84	2187.30	2188.53	2051	0	5
2024.03.27	15:00:00	2188.53	2188.99	2184.44	2186.46	2311	0	4
2024.03.27	15:15:00	2186.46	2189.39	2185.53	2187.38	1935	0	5
2024.03.27	15:30:00	2187.38	2189.02	2185.40	2186.65	2008	0	5
2024.03.27	15:45:00	2186.64	2188.23	2186.05	2186.15	1729	0	5
2024.03.27	16:00:00	2186.15	2186.75	2183.59	2186.16	2139	0	5
2024.03.27	16:15:00	2186.16	2187.21	2185.63	2185.78	1751	0	5
2024.03.27	16:30:00	2185.79	2193.26	2185.53	2190.40	3574	0	0
2024.03.27	16:45:00	2190.40	2193.53	2188.44	2193.41	2771	0	5
2024.03.27	17:00:00	2193.41	2194.08	2190.05	2191.95	2761	0	4
2024.03.27	17:15:00	2191.95	2192.80	2189.88	2192.29	2033	0	5
2024.03.27	17:30:00	2192.29	2193.30	2191.27	2192.68	2475	0	5
2024.03.27	17:45:00	2192.68	2195.24	2192.19	2193.52	2227	0	5
2024.03.27	18:00:00	2193.52	2194.13	2192.12	2192.71	2040	0	5
2024.03.27	18:15:00	2192.71	2193.12	2189.57	2189.62	1986	0	2
2024.03.27	18:30:00	2189.62	2190.69	2188.45	2190.34	1705	0	5
2024.03.27	18:45:00	2190.34	2190.61	2189.18	2190.50	1807	0	5
2024.03.27	19:00:00	2190.50	2191.44	2189.95	2191.02	1549	0	4
2024.03.27	19:15:00	2191.03	2192.05	2190.15	2191.46	1704	0	1
2024.03.27	19:30:00	2191.46	2192.82	2191.31	2191.76	1417	0	0
2024.03.27	19:45:00	2191.79	2192.68	2190.90	2192.52	1324	0	5
2024.03.27	20:00:00	2192.52	2193.63	2191.12	2191.85	1766	0	5
2024.03.27	20:15:00	2191.85	2194.12	2191.45	2192.04	1609	0	0
2024.03.27	20:30:00	2192.03	2192.27	2189.93	2190.57	1368	0	2
2024.03.27	20:45:00	2190.57	2191.32	2189.07	2190.44	1102	0	4
2024.03.27	21:00:00	2190.43	2190.76	2189.12	2190.51	1027	0	5
2024.03.27	21:15:00	2190.51	2190.66	2189.93	2190.14	859	0	5
2024.03.27	21:30:00	2190.17	2191.28	2190.16	2190.95	867	0	5
2024.03.27	21:45:00	2190.95	2192.50	2190.92	2192.49	767	0	5
2024.03.27	22:00:00	2192.49	2192.60	2191.07	2191.26	735	0	5
2024.03.27	22:15:00	2191.26	2191.62	2191.03	2191.37	624	0	5
2024.03.27	22:30:00	2191.37	2192.09	2190.89	2192.06	683	0	5
2024.03.27	22:45:00	2192.06	2194.30	2191.64	2193.45	1082	0	5
2024.03.27	23:00:00	2193.46	2194.92	2193.00	2193.54	771	0	5
2024.03.27	23:15:00	2193.54	2195.17	2193.54	2194.80	711	0	0
2024.03.27	23:30:00	2194.80	2195.22	2194.51	2194.55	544	0	0
2024.03.27	23:45:00	2194.59	2195.12	2194.53	2194.88	450	0	4
2024.03.28	01:00:00	2194.09	2194.64	2191.03	2193.29	1226	0	5
2024.03.28	01:15:00	2193.30	2193.76	2192.12	2193.05	508	0	5
2024.03.28	01:30:00	2193.05	2193.14	2191.60	2192.24	424	0	4
2024.03.28	01:45:00	2192.22	2192.65	2190.26	2192.47	549	0	5
2024.03.28	02:00:00	2192.47	2192.48	2191.11	2191.56	461	0	5
2024.03.28	02:15:00	2191.56	2191.89	2191.40	2191.64	194	0	5
2024.03.28	02:30:00	2191.64	2192.44	2191.34	2191.34	292	0	5
2024.03.28	02:45:00	2191.34	2191.82	2190.71	2190.76	389	0	5
2024.03.28	03:00:00	2190.77	2190.93	2187.41	2187.93	1162	0	3
2024.03.28	03:15:00	2187.94	2190.01	2187.94	2189.24	692	0	5
2024.03.28	03:30:00	2189.24	2190.47	2188.43	2188.60	793	0	5
2024.03.28	03:45:00	2188.60	2190.03	2188.59	2189.10	779	0	5
2024.03.28	04:00:00	2189.10	2189.74	2187.60	2188.07	1193	0	5
2024.03.28	04:15:00	2188.07	2190.57	2187.99	2190.45	1076	0	5
2024.03.28	04:30:00	2190.45	2190.58	2188.31	2188.43	1054	0	5
2024.03.28	04:45:00	2188.40	2190.39	2188.37	2189.39	981	0	5
2024.03.28	05:00:00	2189.39	2191.47	2189.13	2191.35	993	0	5
2024.03.28	05:15:00	2191.35	2194.60	2191.18	2194.09	1309	0	3
2024.03.28	05:30:00	2194.09	2196.15	2193.40	2194.17	1227	0	5
2024.03.28	05:45:00	2194.17	2195.54	2193.35	2194.89	1161	0	5
2024.03.28	06:00:00	2194.89	2195.23	2194.17	2194.77	766	0	5
2024.03.28	06:15:00	2194.77	2195.45	2194.16	2194.84	969	0	5
2024.03.28	06:30:00	2194.84	2196.49	2194.69	2195.77	763	0	5
2024.03.28	06:45:00	2195.77	2195.91	2194.23	2194.85	531	0	5
2024.03.28	07:00:00	2194.86	2196.44	2194.42	2196.36	430	0	5
2024.03.28	07:15:00	2196.36	2196.92	2195.38	2195.97	436	0	5
2024.03.28	07:30:00	2195.97	2196.31	2194.79	2195.04	457	0	5
2024.03.28	07:45:00	2195.05	2195.84	2194.98	2195.69	273	0	5
2024.03.28	08:00:00	2195.69	2196.04	2194.50	2195.08	385	0	5
2024.03.28	08:15:00	2195.08	2196.23	2194.84	2196.00	579	0	5
2024.03.28	08:30:00	2196.00	2198.26	2195.52	2197.97	1236	0	5
2024.03.28	08:45:00	2197.97	2200.67	2197.30	2197.30	1313	0	4
2024.03.28	09:00:00	2197.30	2197.51	2195.70	2195.71	1163	0	5
2024.03.28	09:15:00	2195.71	2197.94	2195.27	2197.94	900	0	4
2024.03.28	09:30:00	2197.94	2198.68	2195.83	2197.77	1101	0	5
2024.03.28	09:45:00	2197.78	2198.98	2197.58	2198.75	824	0	5
2024.03.28	10:00:00	2198.75	2198.90	2195.16	2196.18	1002	0	4
2024.03.28	10:15:00	2196.18	2196.73	2194.10	2194.53	1382	0	5
2024.03.28	10:30:00	2194.54	2194.96	2192.97	2193.47	1280	0	4
2024.03.28	10:45:00	2193.47	2194.41	2192.73	2193.80	1226	0	5
2024.03.28	11:00:00	2193.80	2193.91	2190.91	2193.08	1708	0	5
2024.03.28	11:15:00	2193.00	2195.45	2192.54	2194.13	1764	0	5
2024.03.28	11:30:00	2194.13	2197.43	2193.91	2196.28	1207	0	5
2024.03.28	11:45:00	2196.28	2197.01	2194.83	2194.83	1006	0	5
2024.03.28	12:00:00	2194.83	2194.85	2192.47	2194.32	1202	0	5
2024.03.28	12:15:00	2194.32	2196.45	2194.30	2196.22	1056	0	5
2024.03.28	12:30:00	2196.22	2196.66	2194.91	2196.58	1173	0	5
2024.03.28	12:45:00	2196.57	2197.95	2196.34	2197.87	1141	0	5
2024.03.28	13:00:00	2197.88	2198.60	2197.20	2198.59	940	0	5
2024.03.28	13:15:00	2198.59	2208.37	2198.49	2204.55	2547	0	0
2024.03.28	13:30:00	2204.44	2211.87	2204.12	2211.01	2794	0	5
2024.03.28	13:45:00	2211.00	2213.81	2210.45	2212.26	2553	0	5
2024.03.28	14:00:00	2212.26	2212.38	2209.20	2211.71	2131	0	5
2024.03.28	14:15:00	2211.69	2213.41	2210.97	2212.70	1603	0	5
2024.03.28	14:30:00	2212.74	2213.24	2207.26	2208.96	1964	0	5
2024.03.28	14:45:00	2209.00	2211.54	2208.62	2210.45	1419	0	5
2024.03.28	15:00:00	2210.45	2215.30	2209.93	2213.99	2512	0	5
2024.03.28	15:15:00	2213.99	2216.98	2210.80	2211.44	2482	0	5
2024.03.28	15:30:00	2211.51	2211.62	2206.56	2207.52	3702	0	5
2024.03.28	15:45:00	2207.56	2216.17	2205.84	2215.72	3158	0	5
2024.03.28	16:00:00	2215.71	2217.15	2210.97	2211.62	3552	0	5
2024.03.28	16:15:00	2211.67	2213.72	2208.83	2209.67	2809	0	5
2024.03.28	16:30:00	2209.71	2210.08	2205.56	2208.39	3432	0	5
2024.03.28	16:45:00	2208.38	2210.89	2202.27	2206.85	3413	0	5
2024.03.28	17:00:00	2206.83	2209.33	2204.33	2207.07	3090	0	5
2024.03.28	17:15:00	2207.11	2208.27	2204.94	2206.59	2734	0	5
2024.03.28	17:30:00	2206.52	2213.18	2206.52	2211.97	2641	0	5
2024.03.28	17:45:00	2211.98	2215.04	2211.21	2214.41	2762	0	5
2024.03.28	18:00:00	2214.41	2216.79	2212.26	2213.85	2869	0	5
2024.03.28	18:15:00	2213.85	2216.98	2213.13	2215.18	2319	0	5
2024.03.28	18:30:00	2215.18	2215.72	2213.28	2214.31	1717	0	5
2024.03.28	18:45:00	2214.31	2216.39	2213.32	2215.96	2127	0	5
2024.03.28	19:00:00	2215.96	2216.84	2213.51	2214.01	2042	0	5
2024.03.28	19:15:00	2214.08	2219.36	2214.08	2219.16	1996	0	5
2024.03.28	19:30:00	2219.15	2225.51	2219.13	2223.30	2971	0	5
2024.03.28	19:45:00	2223.27	2223.50	2218.79	2220.36	2596	0	5
2024.03.28	20:00:00	2220.42	2223.36	2219.32	2219.42	2332	0	5
2024.03.28	20:15:00	2219.42	2219.69	2216.77	2217.86	1840	0	5
2024.03.28	20:30:00	2217.89	2220.55	2217.89	2220.08	1468	0	5
2024.03.28	20:45:00	2220.08	2222.20	2220.05	2222.03	1335	0	5
2024.03.28	21:00:00	2222.03	2222.46	2221.02	2221.12	1101	0	5
2024.03.28	21:15:00	2221.12	2222.41	2220.80	2221.30	793	0	5
2024.03.28	21:30:00	2221.30	2221.50	2218.38	2219.12	979	0	5
2024.03.28	21:45:00	2219.12	2220.69	2218.79	2220.57	805	0	5
2024.03.28	22:00:00	2220.57	2221.44	2220.20	2220.91	779	0	5
2024.03.28	22:15:00	2220.91	2221.42	2218.03	2219.54	950	0	5
2024.03.28	22:30:00	2219.54	2219.97	2218.71	2219.04	713	0	5
2024.03.28	22:45:00	2219.04	2222.29	2219.04	2221.86	967	0	5
2024.03.28	23:00:00	2221.86	2221.86	2220.10	2221.36	585	0	5
2024.03.28	23:15:00	2221.36	2221.36	2219.65	2219.78	373	0	5
2024.03.28	23:30:00	2219.78	2223.66	2219.77	2223.47	510	0	5
2024.03.28	23:45:00	2223.46	2236.24	2223.26	2232.88	2418	0	0
2024.04.01	01:00:00	2239.90	2245.51	2235.08	2240.54	2891	0	10
2024.04.01	01:15:00	2240.50	2242.23	2238.21	2241.83	1484	0	13
2024.04.01	01:30:00	2241.83	2242.19	2236.01	2236.84	1376	0	13
2024.04.01	01:45:00	2236.81	2238.13	2235.97	2236.91	1019	0	12
2024.04.01	02:00:00	2237.03	2238.59	2235.68	2238.50	1029	0	10
2024.04.01	02:15:00	2238.45	2240.42	2237.79	2240.14	781	0	7
2024.04.01	02:30:00	2240.15	2245.66	2240.15	2244.99	1213	0	5
2024.04.01	02:45:00	2244.99	2247.44	2243.49	2246.09	1611	0	5
2024.04.01	03:00:00	2246.10	2250.61	2243.99	2247.50	1738	0	5
2024.04.01	03:15:00	2247.50	2250.27	2247.00	2250.16	1239	0	5
2024.04.01	03:30:00	2249.78	2256.42	2249.68	2254.12	1851	0	5
2024.04.01	03:45:00	2254.12	2254.40	2249.42	2250.09	1463	0	5
2024.04.01	04:00:00	2250.09	2259.63	2250.09	2259.42	3118	0	5
2024.04.01	04:15:00	2259.38	2259.68	2254.34	2258.60	2094	0	5
2024.04.01	04:30:00	2258.59	2259.56	2255.40	2259.22	1811	0	5
2024.04.01	04:45:00	2259.22	2259.22	2255.10	2255.94	1975	0	5
2024.04.01	05:00:00	2255.94	2257.46	2255.00	2257.10	1457	0	5
